date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:47	53164/53164	---MCZ	200	added ('OK')	text/html	etag:W/%22406bd5955e29a32b4359f514329dbae1%22	https://demo.hasthemes.com/sheltek-preview/sheltek/blog-right-sidebar.html	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/blog-right-sidebar.html	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:47	53215/53215	---MCZ	200	added ('OK')	text/html	etag:W/%221ec4dc5f02f003e6965373fa32dc8921%22	https://demo.hasthemes.com/sheltek-preview/sheltek/single-blog.html	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/single-blog.html	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:48	39991/39991	---M--	200	added ('OK')	image/jpeg	etag:%226376833724c8813c3de0f4b16ecce00c%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/service/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/service/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:48	28037/28037	---M--	200	added ('OK')	image/jpeg	etag:%2246fe05e447d9429e7ee5a2c058fb7482%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/service/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/service/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:48	39887/39887	---M--	200	added ('OK')	image/jpeg	etag:%2225ffcff415df152bd6f14ede29af73e7%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/service/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/service/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:48	31892/31892	---M--	200	added ('OK')	image/jpeg	etag:%22be31a876a1060b3a202e59177056d7ff%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/service/4.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/service/4.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:48	32827/32827	---M--	200	added ('OK')	image/jpeg	etag:%220002aefaf1489df50bb7b63a1096a641%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/about/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/about/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:49	23387/23387	---M--	200	added ('OK')	image/png	etag:%22b9b4ce7585d61aa2367adc15af5bc6ab%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/booking.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/booking.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:49	38404/38404	---M--	200	added ('OK')	image/jpeg	etag:%22290eebfa1b19f1b0ef7fc4f4bf38c72d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:49	340/340	---M--	200	added ('OK')	image/png	etag:%22fe5edfd762070349d3e540ca67023d32%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/4.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/4.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:49	337/337	---M--	200	added ('OK')	image/png	etag:%22c011921074384399ea013c19f53cb26d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/5.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/5.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:50	622/622	---M--	200	added ('OK')	image/png	etag:%22f335397816aa8b987bc0dc00ee026ab9%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/6.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/6.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:50	496/496	---M--	200	added ('OK')	image/png	etag:%226ce904e5bd1bdc4cd73021b373b1c1a1%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/location.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/location.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:50	39119/39119	---M--	200	added ('OK')	image/jpeg	etag:%226efe568a53cb5134b4736c5572fe58e3%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:50	43070/43070	---M--	200	added ('OK')	image/jpeg	etag:%224c676eba62ea69918d3f97ffb6cee08d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:50	32293/32293	---M--	200	added ('OK')	image/jpeg	etag:%22501f0886619eea317362c88123caff7b%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/4.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/4.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:51	28439/28439	---M--	200	added ('OK')	image/jpeg	etag:%22bf87b553b5142738ea5e4fab33eb41eb%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/5.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/5.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:51	20972/20972	---M--	200	added ('OK')	image/jpeg	etag:%220670f107697c385a321070c2668df23f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/6.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/6.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:51	37932/37932	---M--	200	added ('OK')	image/jpeg	etag:%22350149e01d0dbec82a7cbe5435aae556%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/7.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/7.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:51	40643/40643	---M--	200	added ('OK')	image/jpeg	etag:%22216406075bb8b5a8642b8e14d6077864%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/8.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/8.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:52	34228/34228	---M--	200	added ('OK')	image/jpeg	etag:%2250b3af71e4d39752f042d91ecae2c500%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/flat/9.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/flat/9.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:52	629/629	---M--	200	added ('OK')	image/png	etag:%22db37c91d552030a203b31368efd62a6d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/7.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/7.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:52	16871/16871	---M--	200	added ('OK')	image/jpeg	etag:%22cb9b318c8ed021d77473b433502ae284%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:52	769/769	---M--	200	added ('OK')	image/png	etag:%224aba448f7984554026efe8c32a712573%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/phone-2.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/phone-2.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:52	509/509	---M--	200	added ('OK')	image/png	etag:%224839f3962f171adb2e7519eed862f777%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/mail-close.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/mail-close.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:53	12731/12731	---M--	200	added ('OK')	image/jpeg	etag:%22f8791d6f754c19f98b09bff82eeb86ea%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:53	15869/15869	---M--	200	added ('OK')	image/jpeg	etag:%22d480f33e06ee1f36fb8862ad3693feac%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:53	13396/13396	---M--	200	added ('OK')	image/jpeg	etag:%22b8f8e2d8db22a2a1353ce8f89b725311%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/4.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/4.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:53	24171/24171	---M--	200	added ('OK')	image/jpeg	etag:%226aaf81d106bba532daf7ac05d52427d0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/testimonial.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/testimonial.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:53	56643/56643	---M--	200	added ('OK')	image/jpeg	etag:%22ac2f4e70cde27104106aa3e8bdf5f869%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/blog/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/blog/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:54	59761/59761	---M--	200	added ('OK')	image/jpeg	etag:%22c676649d19d9db2201a59dc247d73625%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/blog/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/blog/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:54	58924/58924	---M--	200	added ('OK')	image/jpeg	etag:%22b37e89d6c01ce3fa4a78c2e7d7c2df06%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/blog/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/blog/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:54	1639/1639	---M--	200	added ('OK')	image/png	etag:%2239c70d7e938e0ff8cd75ab0dec44e997%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/brand/1.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/brand/1.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:54	2576/2576	---M--	200	added ('OK')	image/png	etag:%2238e3d08feea3781d7630a373e291adec%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/brand/2.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/brand/2.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:54	1350/1350	---M--	200	added ('OK')	image/png	etag:%22b71778bbd302ffd6cd6830570c10b17d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/brand/3.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/brand/3.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:55	1269/1269	---M--	200	added ('OK')	image/png	etag:%22af9ffe17e2d67b30a22e41b47458940a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/brand/4.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/brand/4.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:55	1787/1787	---M--	200	added ('OK')	image/png	etag:%222835f3a7e686801d5a520577d3eb5800%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/brand/5.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/brand/5.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:55	1388/1388	---M--	200	added ('OK')	image/png	etag:%2287c9ee9fb64bca01744489c9566cb230%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/location-2.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/location-2.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:55	757/757	---M--	200	added ('OK')	image/png	etag:%224ac39679e9d4564453c0327251050972%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/phone-3.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/phone-3.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:56	812/812	---M--	200	added ('OK')	image/png	etag:%22eba7e582c4ec302100e3b5ee7fcdd0b7%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/world.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/world.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:56	97635/97635	---M--	200	added ('OK')	image/jpeg	etag:%2268eddc7d3a8ee3cd42e1bf966ba28faf%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/01.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/01.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:56	201253/201253	---M--	200	added ('OK')	image/jpeg	etag:%22a226d8c8f8f38e91dee0784ceadb8e64%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/02.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/02.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:56	92345/92345	---M--	200	added ('OK')	image/jpeg	etag:%22053b78cbcd6345d15d635e2c97ac2b77%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/03.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/03.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:56	62385/62385	---M--	200	added ('OK')	image/jpeg	etag:%22550f21aa1e6648c4ca574f029fe0ba4d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/04.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/04.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:57	63791/63791	---M--	200	added ('OK')	image/jpeg	etag:%2244b8e8b658ca36a7f4114cf883286a85%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/05.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/05.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:57	22541/22541	---M--	200	added ('OK')	image/jpeg	etag:%22ed8d6e8f14792bac3c1e45c7d1787e64%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/06.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/06.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:57	207982/207982	---M--	200	added ('OK')	image/jpeg	etag:%220c781cd24523230dd570aa50b02b49cd%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/07.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/07.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:57	264630/264630	---M--	200	added ('OK')	image/jpeg	etag:%2280820f1dc13178d311dc187b0df15024%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/08.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/bodybg/08.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:58	87324/87324	---MCZ	200	added ('OK')	application/javascript	etag:W/%229217813ab9a68d5dcf36e876b0955250%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/vendor/jquery-3.1.1.min.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/vendor/jquery-3.1.1.min.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:59	67744/67744	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229804967f69fbe05be44c6f72c7f1a63%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/bootstrap.min.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/bootstrap.min.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:22:59	29113/29113	---MCZ	200	added ('OK')	application/javascript	etag:W/%229cfa8605d0c25f8aaa78b14812e1577f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/lib/js/jquery.nivo.slider.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/lib/js/jquery.nivo.slider.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:23:00	1218/1218	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a2b89550c0e827b4e99889afa9d4850a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/ajax-mail.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/ajax-mail.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:23:00	305654/305654	---MCZ	200	added ('OK')	application/javascript	etag:W/%2235c85f7b544a1e9019d19e7c9b11f3be%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/plugins.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/plugins.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:23:01	13123/13123	---MCZ	200	added ('OK')	application/javascript	etag:W/%227954f34c668e7f3d1994a8eac4914f46%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/main.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/main.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-2.html)
22:23:01	3983/3983	---MCZ	200	added ('OK')	text/css	etag:W/%22aa6d4a53cf3172765af8d9bf06343c9d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:02	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/font-awesome.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/font-awesome.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:02	70824/70824	---MCZ	200	added ('OK')	text/css	etag:W/%22d3ccf779936eba398a67c290f6ebfb42%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/animate.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/animate.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:02	16819/16819	---MCZ	200	added ('OK')	text/css	etag:W/%2234d9bb0886d006bdd7f39fe6557551e9%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery-ui.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery-ui.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:03	12746/12746	---MCZ	200	added ('OK')	text/css	etag:W/%221415f99ae8561d8fadb904c70ff905ed%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/bootstrap-select.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/bootstrap-select.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:03	2830/2830	---MCZ	200	added ('OK')	text/css	etag:W/%22d09a9b4f019c72e54736f37cc2576c26%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/meanmenu.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/meanmenu.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:03	1732/1732	---MCZ	200	added ('OK')	text/css	etag:W/%221ddd390619741372105d8901ef14484b%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/slick.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/slick.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:03	2934/2934	---MCZ	200	added ('OK')	text/css	etag:W/%22bdb41580c86912d5cd4024e0a9574916%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/lightbox.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/lightbox.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:04	8656/8656	---MCZ	200	added ('OK')	text/css	etag:W/%22f29c04d2111153d6b0e83846433c41b0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery.mb.YTPlayer.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery.mb.YTPlayer.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:04	4107/4107	---MCZ	200	added ('OK')	text/css	etag:W/%22ecdbea54bd0da8ee61911e0ea38198c7%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery.mb.vimeo_player.min.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/jquery.mb.vimeo_player.min.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:04	27122/27122	---MCZ	200	added ('OK')	text/css	etag:W/%226cced2578e2273152ea0b7e31be705a5%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/textanimate.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/plugins/textanimate.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:04	25729/25729	---MCZ	200	added ('OK')	text/css	etag:W/%228e4f8ccac95ad73cccbdaba59560cdbc%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/default.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/default.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/core.css)
22:23:05	4894/4894	---MCZ	200	added ('OK')	text/css	etag:W/%226ae8031e3b424d8f3204a873270b1327%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/header.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/header.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/shortcodes.css)
22:23:05	3864/3864	---MCZ	200	added ('OK')	text/css	etag:W/%22c79beff125195649e0ae373a932064a4%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/slider.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/slider.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/shortcodes.css)
22:23:05	3244/3244	---MCZ	200	added ('OK')	text/css	etag:W/%2248f6379ad045ac8f3c4cfd7b5df2501e%22	https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/footer.css	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/footer.css	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/shortcode/shortcodes.css)
22:23:06	263522/263522	---M--	200	added ('OK')	image/jpeg	etag:%2230e42e030753ebe01f595f7e068b283a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/features.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/features.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
22:23:06	337512/337512	---M--	200	added ('OK')	image/jpeg	etag:%22cc057d57795e9ac249e5d7ee1b3d2757%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/bg/5.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/bg/5.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
